id,pdt_url,pdt_name,pdt_categ,pdt_img,brand,Features,price,sub_categ
310,https://www.flipkart.com/srey-regular-fit-men-dark-blue-trousers/p/itmbe466bbd870e7?pid=TROFXQUP8U4FBH3G&lid=LSTTROFXQUP8U4FBH3GKZKO87&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_31&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_HBpCPihcwCgwUuBm9T4K-x-GwuzEynkXONx1cyMQoV8PgUoSndK8NHFyIzaO9jimMjbWklSH-6siC5vYFbysxA%3D%3D&ppt=None&ppn=None&ssid=kycno2aj400000001692553358890,Men Regular Fit Dark Blue Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/j/b/p/28-fkvt-02-dn-vurso-original-imafxqtyvtvu82d9.jpeg?q=70,SREY,"{'Color': 'Dark Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹419,trousers
311,https://www.flipkart.com/levi-s-511-slim-men-blue-jeans/p/itm54e0a7f905d88?pid=JEAGDWFVXQQTVN2Z&lid=LSTJEAGDWFVXQQTVN2ZT4JDZP&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_32&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_HBpCPihcwCgwUuBm9T4K-x-GwuzEynkXONx1cyMQoV_zpxHTaeKBYI733SfRTrUylaBSoitRN_ZQyF3xTDW9Lw%3D%3D&ppt=None&ppn=None&ssid=kycno2aj400000001692553358890,511 Men Slim Mid Rise Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/l4zxn680/jean/t/g/r/32-18298-1274-levi-s-original-imagfrry63vxgvty.jpeg?q=70,LEVI'S,"{'Color': 'Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,738",jeans
313,https://www.flipkart.com/combraided-slim-fit-men-black-trousers/p/itmeecd93af09ad2?pid=TROGMJXBFHFJYFZW&lid=LSTTROGMJXBFHFJYFZWKMLUWY&marketplace=FLIPKART&store=clo%2Fvua&spotlightTagId=BestsellerId_clo%2Fvua&srno=b_1_34&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=baeb1d81-31b0-4f2c-a3fd-f680c285fc6e.TROGMJXBFHFJYFZW.SEARCH&ppt=None&ppn=None&ssid=kycno2aj400000001692553358890,Men Slim Fit Black Lycra Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/e/s/z/30-tu1-vebnor-original-imagmy6hhhz62qzn.jpeg?q=70,COMBRAIDED,"{'Color': 'Black', 'Fabric': 'Lycra Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹379,trousers
315,https://www.flipkart.com/levi-s-512-regular-men-blue-jeans/p/itma8383c13fb5df?pid=JEAGDWF2JNYPN9TH&lid=LSTJEAGDWF2JNYPN9THZYVLLK&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_36&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=baeb1d81-31b0-4f2c-a3fd-f680c285fc6e.JEAGDWF2JNYPN9TH.SEARCH&ppt=None&ppn=None&ssid=kycno2aj400000001692553358890,512 Men Regular Mid Rise Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/l4zxn680/jean/z/u/0/32-36087-0629-levi-s-original-imagfrryhe98cjpf.jpeg?q=70,LEVI'S,"{'Color': 'Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,671",jeans
316,https://www.flipkart.com/maleno-slim-fit-men-black-trousers/p/itme8da652748af2?pid=TROG9R2TSNHHAAMZ&lid=LSTTROG9R2TSNHHAAMZB5F9PJ&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_37&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_HBpCPihcwCgwUuBm9T4K-x-GwuzEynkXONx1cyMQoV-Ohj3Cai1FCXokFUwu29lUkKxNd2kj5L_Cdi-DqNkkHg%3D%3D&ppt=None&ppn=None&ssid=kycno2aj400000001692553358890,Men Slim Fit Black Viscose Rayon Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/kx9as280/trouser/d/y/y/38-ml123-black-lt002-maleno-original-imag9r2sdzcfnbjf.jpeg?q=70,Maleno,"{'Color': 'Black', 'Fabric': 'Viscose Rayon', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹419,trousers
317,https://www.flipkart.com/srey-regular-fit-men-brown-trousers/p/itm9c4e8106c62aa?pid=TROFXU9VMYQ7U6AS&lid=LSTTROFXU9VMYQ7U6ASWZUSRC&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_38&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_HBpCPihcwCgwUuBm9T4K-x-GwuzEynkXONx1cyMQoV969W9njVHdfH-Y3W7MXKuqHLuXJvEVNd55Nek_x2vkbw%3D%3D&ppt=None&ppn=None&ssid=kycno2aj400000001692553358890,Men Regular Fit Brown Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/b/6/u/40-fkvt-03-co-vurso-original-imafxu9h4hz4yf4a.jpeg?q=70,SREY,"{'Color': 'Brown', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹419,trousers
318,https://www.flipkart.com/raymond-slim-fit-men-dark-blue-trousers/p/itmd259fb0673602?pid=TROGHRAVFTGNZGV8&lid=LSTTROGHRAVFTGNZGV8QVFWZD&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_39&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=baeb1d81-31b0-4f2c-a3fd-f680c285fc6e.TROGHRAVFTGNZGV8.SEARCH&ppt=None&ppn=None&ssid=kycno2aj400000001692553358890,Men Slim Fit Dark Blue Viscose Rayon Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/1/o/4/-original-imagjsajg9gmeuzr.jpeg?q=70,Raymond,"{'Color': 'Dark Blue', 'Fabric': 'Viscose Rayon', 'Pattern': 'Self Design', 'Net Quantity': '1'}",₹999,trousers
319,https://www.flipkart.com/miramichi-regular-fit-men-grey-trousers/p/itme1a6619ef5842?pid=TROGMSZTAG6DBSXC&lid=LSTTROGMSZTAG6DBSXCSQJYLF&marketplace=FLIPKART&store=clo%2Fvua&srno=b_1_40&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=baeb1d81-31b0-4f2c-a3fd-f680c285fc6e.TROGMSZTAG6DBSXC.SEARCH&ppt=None&ppn=None&ssid=kycno2aj400000001692553358890,Men Regular Fit Grey Lycra Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/l/b/k/34-tr-miramichi-original-imagmsztabdvbx7a.jpeg?q=70,MiraMichi,"{'Color': 'Grey', 'Fabric': 'Lycra Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹379,trousers
320,https://www.flipkart.com/vebnor-solid-men-grey-blue-sports-shorts/p/itm302155422da60?pid=SRTGRCHBGBCBCDMH&lid=LSTSRTGRCHBGBCBCDMHDIJTQX&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_41&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_p9zYmeaEwRSjwYotm4h7y7J6fEW_sO_he1pzomz0RNXQdltcQGskcPo1r8FhoeJE336gQmR0tVcV48t1ExcaRg%3D%3D&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,"Pack of 2 Solid Men Grey, Blue Sports Shorts",Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/short/p/p/s/s-sh9-vebnor-original-imagrch5pzehyc8x.jpeg?q=70,VeBNoR,"{'Color': 'Grey, Blue', 'Fabric': 'Lycra Blend', 'Pattern': 'Solid', 'Net Quantity': '2'}",₹349,shorts
322,https://www.flipkart.com/arrow-regular-fit-men-grey-trousers/p/itm6fefd3eb5d466?pid=TROGQBVCGE5NHCVE&lid=LSTTROGQBVCGE5NHCVEY9FKSP&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_43&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=02d73c99-de03-4e1d-bc19-15c8247ff2c0.TROGQBVCGE5NHCVE.SEARCH&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Regular Fit Grey Viscose Rayon Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/w/h/i/-original-imagqy2xzhbzkgcs.jpeg?q=70,ARROW,"{'Color': 'Grey', 'Fabric': 'Viscose Rayon', 'Pattern': 'Self Design', 'Net Quantity': '1'}","₹1,354",trousers
323,https://www.flipkart.com/flying-machine-slim-fit-men-green-trousers/p/itm72736d9f7035c?pid=TROGG75FZT9CTDYH&lid=LSTTROGG75FZT9CTDYHQ5WXOR&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_44&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=02d73c99-de03-4e1d-bc19-15c8247ff2c0.TROGG75FZT9CTDYH.SEARCH&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Slim Fit Green Pure Cotton Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/i/k/8/40-fmtro0271a-flying-machine-original-imagm7w2fd8ssfm6.jpeg?q=70,FLYING MACHINE,"{'Color': 'Green', 'Fabric': 'Pure Cotton', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,249",trousers
324,https://www.flipkart.com/cyphus-regular-fit-men-grey-trousers/p/itm40e4db39b1570?pid=TROGF9CBE2PZYNVQ&lid=LSTTROGF9CBE2PZYNVQQTKTVF&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_45&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=02d73c99-de03-4e1d-bc19-15c8247ff2c0.TROGF9CBE2PZYNVQ.SEARCH&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Regular Fit Grey Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/y/o/i/32-cyfor-f-cyphus-original-imag6yzhz8kfsfpr-bb.jpeg?q=70,CYPHUS,"{'Color': 'Grey', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹429,trousers
325,https://www.flipkart.com/arrow-regular-fit-men-grey-trousers/p/itm04719211143f4?pid=TROGP7MF2YX6MEZM&lid=LSTTROGP7MF2YX6MEZMIK6SFO&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_46&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=02d73c99-de03-4e1d-bc19-15c8247ff2c0.TROGP7MF2YX6MEZM.SEARCH&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Regular Fit Grey Polyester Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/b/v/z/-original-imags44vsjsgnxhf.jpeg?q=70,ARROW,"{'Color': 'Grey', 'Fabric': 'Polyester', 'Pattern': 'Checkered', 'Net Quantity': '1'}","₹1,049",trousers
330,https://www.flipkart.com/ad-av-regular-fit-men-grey-trousers/p/itm461152f61f421?pid=TROFSG7DFT8SHTFR&lid=LSTTROFSG7DFT8SHTFR0HEZZB&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_51&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_p9zYmeaEwRSjwYotm4h7y7J6fEW_sO_he1pzomz0RNUo2bBOjDf3Um_9erhfJeFF8ujIqGIGjDYCmTFZNkSneQ%3D%3D&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Regular Fit Grey Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/g/u/k/44-t353-trouser-baleno-sgrey-aa36-ad-av-original-imafsgerqwzmehgs-bb.jpeg?q=70,AD & AV,"{'Color': 'Grey', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹449,trousers
332,https://www.flipkart.com/killer-slim-men-dark-blue-jeans/p/itm6f65191073d22?pid=JEAGQKGPDJZZAMEY&lid=LSTJEAGQKGPDJZZAMEYUSHFTM&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_53&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=02d73c99-de03-4e1d-bc19-15c8247ff2c0.JEAGQKGPDJZZAMEY.SEARCH&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Slim Mid Rise Dark Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/e/k/a/-original-imagr6ugykddteyf.jpeg?q=70,KILLER,"{'Color': 'Dark Blue', 'Fabric': 'Cotton Lycra Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,723",jeans
333,https://www.flipkart.com/ad-av-regular-fit-men-black-trousers/p/itmfgpmyczzn5hyz?pid=TROFGPJWGQK8G6W2&lid=LSTTROFGPJWGQK8G6W2KWJWNZ&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_54&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=02d73c99-de03-4e1d-bc19-15c8247ff2c0.TROFGPJWGQK8G6W2.SEARCH&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Regular Fit Black Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/v/x/5/38-t-130-trouser-baleno-black-aa-ad-av-original-imafw2jugbuxmnq9-bb.jpeg?q=70,AD & AV,"{'Color': 'Black', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹449,trousers
335,https://www.flipkart.com/fubar-regular-fit-men-black-trousers/p/itm9a40980bb7c2a?pid=TROGY5YHKVNKARSQ&lid=LSTTROGY5YHKVNKARSQZIWIUO&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_56&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=02d73c99-de03-4e1d-bc19-15c8247ff2c0.TROGY5YHKVNKARSQ.SEARCH&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Regular Fit Black Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/v/w/w/28-kctr-frml-99-bk-fubar-original-imagy5yhbanbpwja-bb.jpeg?q=70,FUBAR,"{'Color': 'Black', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹480,trousers
336,https://www.flipkart.com/ad-av-regular-fit-men-grey-trousers/p/itmf924bde8ac3be?pid=TROGGRNZSQXKHSTY&lid=LSTTROGGRNZSQXKHSTYMFOBKS&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_57&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_p9zYmeaEwRSjwYotm4h7y7J6fEW_sO_he1pzomz0RNWNYUgO7-Cgyr_a1gacFXTVqsq0srCxWzA8kXnMZV_JwA%3D%3D&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Regular Fit Grey Cotton Blend With Attached Dupatta Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/r/q/b/38-u03-tr-baleno-grey-ad-av-original-imaggrnzhnhrjhdr.jpeg?q=70,AD & AV,"{'Color': 'Grey', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹449,trousers
337,https://www.flipkart.com/ad-av-regular-fit-men-black-trousers/p/itmf261491dba9ec?pid=TROFZ4W38FFFHJJP&lid=LSTTROFZ4W38FFFHJJP3BGYCF&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_58&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_p9zYmeaEwRSjwYotm4h7y7J6fEW_sO_he1pzomz0RNVIGU-XiVfZG1Q05_yBH_XhGHtqxYhef_Ng2xDwe3KaTw%3D%3D&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Regular Fit Black Viscose Rayon Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/kjlrb0w0-0/trouser/d/j/u/34-t552-mens-tr-baleno-black-aa-ad-av-original-imafz4wfwdgeygxp.jpeg?q=70,AD & AV,"{'Color': 'Black', 'Fabric': 'Viscose Rayon', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹449,trousers
340,https://www.flipkart.com/zaysh-slim-men-white-jeans/p/itm991517aae9ec2?pid=JEAF6AYBKSAVGNHD&lid=LSTJEAF6AYBKSAVGNHDN4XNBN&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_61&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_p9zYmeaEwRSjwYotm4h7y7J6fEW_sO_he1pzomz0RNVo12TtroNc0W-imXR4Lz5zQgQrODoltaRStw9tooIDLA%3D%3D&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Slim Mid Rise White Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/m/p/q/36-jk-mjcp-03-zaysh-original-imag23ehzc7zbxwq-bb.jpeg?q=70,ZAYSH,"{'Color': 'White', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹649,jeans
342,https://www.flipkart.com/levi-s-512-tapered-fit-men-blue-jeans/p/itm431cfd9baf425?pid=JEAGDWYXWQUTZXBG&lid=LSTJEAGDWYXWQUTZXBGNAVQDQ&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_63&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=02d73c99-de03-4e1d-bc19-15c8247ff2c0.JEAGDWYXWQUTZXBG.SEARCH&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,512 Men Tapered Fit High Rise Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/9/v/g/-original-imagjcgeznvzdhph.jpeg?q=70,LEVI'S,"{'Color': 'Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,738",jeans
343,https://www.flipkart.com/levi-s-512-tapered-fit-men-blue-jeans/p/itmddb3bc1aaa097?pid=JEAGDWYZXZSBXFCS&lid=LSTJEAGDWYZXZSBXFCSJRLRP4&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_64&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=02d73c99-de03-4e1d-bc19-15c8247ff2c0.JEAGDWYZXZSBXFCS.SEARCH&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,512 Men Tapered Fit Mid Rise Blue Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/h/k/q/-original-imagjcgcyhhzsjkq.jpeg?q=70,LEVI'S,"{'Color': 'Blue', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,439",jeans
344,https://www.flipkart.com/wrogn-slim-men-black-jeans/p/itmc6d204b41a67b?pid=JEAGZVNVFWGSH2ZF&lid=LSTJEAGZVNVFWGSH2ZFHDK61Y&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_65&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=02d73c99-de03-4e1d-bc19-15c8247ff2c0.JEAGZVNVFWGSH2ZF.SEARCH&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Slim Mid Rise Black Jeans,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/jean/4/n/s/32-wrjn0154f-wrogn-original-imagqfsxpgnavhhw.jpeg?q=70,WROGN,"{'Color': 'Black', 'Fabric': 'Cotton Lycra Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}","₹1,036",jeans
346,https://www.flipkart.com/ad-av-regular-fit-men-maroon-trousers/p/itmd36a815dc0a7c?pid=TROGYVJFEBJ7DHYV&lid=LSTTROGYVJFEBJ7DHYV8CBJID&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_67&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_p9zYmeaEwRSjwYotm4h7y7J6fEW_sO_he1pzomz0RNWxnN5YaSIz0nxyFZqY8D5wD_p6iHUU6NnnfSB27SHCjQ%3D%3D&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Regular Fit Maroon Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/6/e/3/32-t684-trouser-baleno-maroon-aa-ad-av-original-imagyvjfzzmj6uav-bb.jpeg?q=70,AD & AV,"{'Color': 'Maroon', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹449,trousers
347,https://www.flipkart.com/basis-solid-men-multicolor-casual-shorts/p/itm996a3517135ee?pid=SRTGGCP5MMH8SXRZ&lid=LSTSRTGGCP5MMH8SXRZKOBBW4&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_68&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_p9zYmeaEwRSjwYotm4h7y7J6fEW_sO_he1pzomz0RNVNyVMJvYvZZ5rCcw1B3QOdDfUKhZc6mgArArUoHJxQFQ%3D%3D&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Pack of 2 Solid Men Multicolor Casual Shorts,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/short/u/4/w/xs-m-shorts-slant-nb-slant-m5-basis-original-imaggcp4ngypaszb.jpeg?q=70,Basis,"{'Color': 'Multicolor', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '2'}",₹409,shorts
349,https://www.flipkart.com/combraided-slim-fit-men-silver-trousers/p/itmdf71586d64e4f?pid=TROGMNJZDUTVF97D&lid=LSTTROGMNJZDUTVF97DJDL7XH&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_70&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=02d73c99-de03-4e1d-bc19-15c8247ff2c0.TROGMNJZDUTVF97D.SEARCH&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Slim Fit Silver Lycra Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/v/r/r/36-vb-dark-grey-combraided-original-imagmnjdyyrzyqe2.jpeg?q=70,COMBRAIDED,"{'Color': 'Silver', 'Fabric': 'Lycra Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹379,trousers
350,https://www.flipkart.com/srey-regular-fit-men-grey-trousers/p/itm733a559ff262e?pid=TROFXU9NWM43AZST&lid=LSTTROFXU9NWM43AZST5IKD4Z&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_71&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_p9zYmeaEwRSjwYotm4h7y7J6fEW_sO_he1pzomz0RNWmWfP1zEbmRKkhZal_u8-Om-ulTILXwfGdYKDnLe0iHQ%3D%3D&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,Men Regular Fit Grey Cotton Blend Trousers,Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/trouser/h/k/4/38-st-2-srey-original-imagzj25k8gaubzc.jpeg?q=70,SREY,"{'Color': 'Grey', 'Fabric': 'Cotton Blend', 'Pattern': 'Solid', 'Net Quantity': '1'}",₹419,trousers
351,https://www.flipkart.com/never-lose-printed-men-black-grey-compression-shorts-cycling-gym-shorts/p/itm375b1b88812d3?pid=SRTFWJYAEXEJRRQF&lid=LSTSRTFWJYAEXEJRRQFHXF06B&marketplace=FLIPKART&store=clo%2Fvua&srno=b_2_72&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L1_view-all&fm=organic&iid=en_p9zYmeaEwRSjwYotm4h7y7J6fEW_sO_he1pzomz0RNWOMeET0nlmS224IihEN_9kau9GLs3hHSw1JQibLYtWUw%3D%3D&ppt=None&ppn=None&ssid=udy13y9hgw0000001692553391009,"Printed Men Black, Grey Compression Shorts, Cycling Shorts, Gym Shorts",Men Bottom,https://rukminim2.flixcart.com/image/832/832/xif0q/short/p/j/p/l-nlpscysh008-never-lose-original-imafwkgydwg6j7qg-bb.jpeg?q=70,never lose,"{'Color': 'Black, Grey', 'Fabric': 'Polyester', 'Pattern': 'Printed', 'Net Quantity': '1'}",₹298,shorts
